TRANSACTION_ID,TRANSACTION_DATE,COMPANY_CODE,DEPARTMENT,COST_CENTRE,GL_ACCOUNT,DESCRIPTION,DEBIT_AMOUNT,CREDIT_AMOUNT,CURRENCY,SOURCE_SYSTEM,TARGET_SYSTEM,STATUS,ERROR_TYPE,PERIOD
TXN-00418,2024-12-12,CORP-US,HR,CC006,6003-Utilities,Journal entry 418 - Payroll posting,42869.85,32404.26,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-12
TXN-00419,2024-11-27,CORP-US,Sales,CC001,6001-Salaries,Journal entry 419 - Revenue recognition,544.01,45584.62,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00420,2024-08-04,CORP-ZA,HR,CC004,6002-Travel,Journal entry 420 - Expense claim,48354.52,32172.74,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-08
TXN-00421,2024-11-15,CORP-ZA,Sales,CC001,5001-Revenue,Journal entry 421 - Payroll posting,33892.09,33892.09,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00422,2024-02-02,CORP-NG,HR,,8001-Tax,Journal entry 422 - Revenue recognition,14993.95,5494.42,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-02
TXN-00423,2024-11-29,CORP-NG,Operations,CC002,7001-Depreciation,Journal entry 423 - Expense claim,32840.37,32840.37,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00424,2024-01-14,CORP-ZA,HR,CC003,6003-Utilities,Journal entry 424 - Asset write-off,33060.46,34069.71,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-01
TXN-00425,2024-10-19,CORP-US,HR,CC006,8001-Tax,Journal entry 425 - Expense claim,1862.42,35432.64,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00426,2024-03-28,CORP-US,HR,CC001,6003-Utilities,Journal entry 426 - Expense claim,17989.01,15079.72,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00427,2024-04-03,CORP-NG,Procurement,CC001,6001-Salaries,Journal entry 427 - Revenue recognition,40436.36,38169.62,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00428,2024-06-18,CORP-NG,HR,CC005,6002-Travel,Journal entry 428 - Asset write-off,43584.47,21081.58,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00429,2024-11-20,CORP-UK,IT,CC002,7001-Depreciation,Journal entry 429 - Monthly accrual,2778.48,2778.48,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00430,2024-03-18,CORP-US,Operations,,6002-Travel,Journal entry 430 - Asset write-off,20714.05,43555.37,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-03
TXN-00431,2024-04-02,CORP-UK,IT,CC003,8001-Tax,Journal entry 431 - Expense claim,15887.53,15887.53,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00432,2024-04-17,CORP-US,Sales,CC002,6003-Utilities,Journal entry 432 - Monthly accrual,2994.88,22657.46,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00433,2024-09-01,CORP-ZA,Finance,CC001,7001-Depreciation,Journal entry 433 - Expense claim,31711.03,20229.33,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-09
TXN-00434,2024-09-28,CORP-US,Finance,CC006,5001-Revenue,Journal entry 434 - Expense claim,44611.12,44611.12,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00435,2024-02-22,CORP-ZA,Sales,CC005,6002-Travel,Journal entry 435 - Expense claim,43861.56,15673.4,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00436,2024-05-28,CORP-ZA,Procurement,CC005,7001-Depreciation,Journal entry 436 - Payroll posting,14980.29,14980.29,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00437,2024-03-09,CORP-NG,IT,CC003,6001-Salaries,Journal entry 437 - Expense claim,44409.9,44409.9,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00438,2024-03-08,CORP-US,Procurement,CC001,7001-Depreciation,Journal entry 438 - Payroll posting,11498.07,11498.07,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00439,2024-11-29,CORP-UK,IT,CC006,6002-Travel,Journal entry 439 - Payroll posting,18392.91,18392.91,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00440,2024-01-11,CORP-UK,Procurement,CC001,6003-Utilities,Journal entry 440 - Asset write-off,33132.3,32713.02,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00441,2024-08-30,CORP-US,Operations,CC006,8001-Tax,Journal entry 441 - Monthly accrual,27409.39,27409.39,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00442,2024-12-05,CORP-NG,Sales,CC005,8001-Tax,Journal entry 442 - Expense claim,33117.06,33117.06,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00443,2024-11-12,CORP-UK,HR,CC001,5001-Revenue,Journal entry 443 - Asset write-off,25628.08,25628.08,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00444,2024-04-13,CORP-NG,Procurement,CC004,6002-Travel,Journal entry 444 - Expense claim,38920.15,41591.79,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-04
TXN-00445,2024-09-03,CORP-NG,Operations,CC001,5001-Revenue,Journal entry 445 - Monthly accrual,45526.8,34441.38,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-09
TXN-00446,2024-09-18,CORP-UK,Procurement,CC006,5001-Revenue,Journal entry 446 - Revenue recognition,7542.31,4595.13,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-09
TXN-00447,2024-05-31,CORP-NG,IT,CC001,5001-Revenue,Journal entry 447 - Expense claim,49434.43,49434.43,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00448,2024-12-12,CORP-NG,IT,CC006,5001-Revenue,Journal entry 448 - Monthly accrual,18074.71,18074.71,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00449,2024-12-05,CORP-US,HR,CC003,6003-Utilities,Journal entry 449 - Payroll posting,42614.74,42614.74,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00450,2024-04-03,CORP-UK,IT,CC004,6003-Utilities,Journal entry 450 - Revenue recognition,4738.27,40766.72,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00451,2024-11-28,CORP-US,Finance,CC002,8001-Tax,Journal entry 451 - Monthly accrual,42548.51,40014.96,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00452,2024-10-29,CORP-ZA,Sales,CC006,6003-Utilities,Journal entry 452 - Expense claim,20859.78,20859.78,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00453,2024-12-16,CORP-US,IT,CC004,5001-Revenue,Journal entry 453 - Asset write-off,30606.79,30606.79,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00454,2024-12-01,CORP-NG,Finance,CC006,8001-Tax,Journal entry 454 - Payroll posting,3260.47,3260.47,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00455,2024-12-18,CORP-UK,IT,CC006,8001-Tax,Journal entry 455 - Expense claim,43669.86,26003.07,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00456,2024-11-24,CORP-ZA,Operations,CC005,7001-Depreciation,Journal entry 456 - Monthly accrual,33219.16,33219.16,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00457,2024-08-28,CORP-ZA,Operations,CC001,6003-Utilities,Journal entry 457 - Revenue recognition,46725.13,25327.82,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-08
TXN-00458,2024-01-26,CORP-US,Sales,CC006,6003-Utilities,Journal entry 458 - Asset write-off,48510.24,48510.24,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00459,2024-10-20,CORP-ZA,Finance,CC004,6003-Utilities,Journal entry 459 - Revenue recognition,23008.82,23008.82,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00460,2024-01-10,CORP-UK,IT,CC004,5001-Revenue,Journal entry 460 - Payroll posting,37287.42,37287.42,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00461,2024-11-12,CORP-NG,Sales,CC005,6001-Salaries,Journal entry 461 - Asset write-off,39609.99,39609.99,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00462,2024-04-24,CORP-ZA,HR,CC005,7001-Depreciation,Journal entry 462 - Payroll posting,41283.02,41283.02,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00463,2024-02-28,CORP-UK,Procurement,CC002,5001-Revenue,Journal entry 463 - Revenue recognition,32892.64,35824.08,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00464,2024-09-24,CORP-NG,Procurement,CC001,5001-Revenue,Journal entry 464 - Expense claim,48225.24,14669.98,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00465,2024-07-28,CORP-UK,HR,CC005,6001-Salaries,Journal entry 465 - Expense claim,41109.75,41109.75,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00466,2024-04-07,CORP-NG,Finance,CC004,5001-Revenue,Journal entry 466 - Payroll posting,10857.92,10857.92,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00467,2024-10-28,CORP-US,IT,CC001,7001-Depreciation,Journal entry 467 - Monthly accrual,22923.66,22923.66,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00468,2024-03-31,CORP-US,Procurement,CC002,5001-Revenue,Journal entry 468 - Asset write-off,46226.11,39075.97,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-03
TXN-00469,2024-12-20,CORP-US,HR,CC004,6002-Travel,Journal entry 469 - Revenue recognition,20991.37,30488.79,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-12
TXN-00470,2024-11-04,CORP-NG,Procurement,CC005,6002-Travel,Journal entry 470 - Payroll posting,6995.18,6995.18,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00471,2024-05-28,CORP-NG,Procurement,CC002,8001-Tax,Journal entry 471 - Expense claim,10564.66,10564.66,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00472,2024-09-02,CORP-ZA,Procurement,CC006,7001-Depreciation,Journal entry 472 - Revenue recognition,5858.72,17676.67,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00473,2024-01-13,CORP-ZA,Operations,CC001,8001-Tax,Journal entry 473 - Monthly accrual,26184.23,26184.23,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00474,2024-03-23,CORP-NG,Procurement,CC003,6001-Salaries,Journal entry 474 - Monthly accrual,37534.23,37534.23,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00475,2024-01-17,CORP-NG,IT,CC001,7001-Depreciation,Journal entry 475 - Payroll posting,37704.34,37704.34,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00476,2024-09-18,CORP-NG,Procurement,CC006,5001-Revenue,Journal entry 476 - Asset write-off,32391.26,19505.44,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00477,2024-12-16,CORP-NG,Sales,CC001,5001-Revenue,Journal entry 477 - Revenue recognition,47839.43,47839.43,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00478,2024-12-26,CORP-NG,Sales,CC005,8001-Tax,Journal entry 478 - Payroll posting,41516.18,45583.17,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-12
TXN-00479,2024-03-31,CORP-UK,Operations,CC002,8001-Tax,Journal entry 479 - Payroll posting,48218.06,14779.47,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00480,2024-05-22,CORP-NG,Operations,CC002,7001-Depreciation,Journal entry 480 - Revenue recognition,2127.65,2127.65,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00481,2024-03-20,CORP-UK,Operations,CC003,7001-Depreciation,Journal entry 481 - Monthly accrual,23369.93,23369.93,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00482,2024-10-08,CORP-NG,Finance,CC006,6002-Travel,Journal entry 482 - Payroll posting,39516.42,39516.42,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00483,2024-09-15,CORP-US,IT,CC005,7001-Depreciation,Journal entry 483 - Asset write-off,26078.25,26078.25,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00484,2024-04-19,CORP-NG,HR,CC003,6002-Travel,Journal entry 484 - Expense claim,11137.78,11137.78,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00485,2024-05-03,CORP-US,Finance,CC006,6002-Travel,Journal entry 485 - Asset write-off,5824.63,17365.76,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00486,2024-05-24,CORP-UK,Sales,CC003,7001-Depreciation,Journal entry 486 - Payroll posting,12903.87,12903.87,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00487,2024-11-29,CORP-US,HR,CC005,5001-Revenue,Journal entry 487 - Monthly accrual,2288.2,2288.2,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00488,2024-11-18,CORP-US,Procurement,CC004,5001-Revenue,Journal entry 488 - Expense claim,31383.96,10618.0,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-11
TXN-00489,2024-12-17,CORP-US,Finance,CC004,8001-Tax,Journal entry 489 - Revenue recognition,40856.04,3698.81,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00490,2024-04-01,CORP-NG,Sales,CC001,7001-Depreciation,Journal entry 490 - Expense claim,3755.08,3755.08,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00491,2024-11-18,CORP-ZA,IT,CC003,5001-Revenue,Journal entry 491 - Asset write-off,19462.83,19462.83,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00492,2024-10-26,CORP-UK,Procurement,CC001,6002-Travel,Journal entry 492 - Payroll posting,32107.0,30955.63,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-10
TXN-00493,2024-06-03,CORP-UK,HR,CC004,6003-Utilities,Journal entry 493 - Asset write-off,39365.91,39365.91,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00494,2024-04-22,CORP-US,Procurement,CC004,7001-Depreciation,Journal entry 494 - Revenue recognition,7900.54,7900.54,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00495,2024-11-27,CORP-NG,Finance,CC005,7001-Depreciation,Journal entry 495 - Expense claim,33896.72,33896.72,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00496,2024-11-01,CORP-ZA,Sales,CC005,5001-Revenue,Journal entry 496 - Revenue recognition,350.99,350.99,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00497,2024-04-18,CORP-ZA,Procurement,CC005,6001-Salaries,Journal entry 497 - Expense claim,37097.38,36324.27,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00498,2024-05-09,CORP-US,Finance,CC002,8001-Tax,Journal entry 498 - Payroll posting,30882.56,30882.56,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00499,2024-12-09,CORP-UK,HR,CC001,6001-Salaries,Journal entry 499 - Payroll posting,32269.26,3749.91,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-12
TXN-00500,2024-12-09,CORP-US,Finance,CC003,7001-Depreciation,Journal entry 500 - Monthly accrual,17921.2,17921.2,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00501,2024-06-17,CORP-NG,Procurement,CC005,6001-Salaries,Journal entry 501 - Payroll posting,24344.48,24344.48,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00502,2024-03-27,CORP-UK,HR,CC002,6001-Salaries,Journal entry 502 - Asset write-off,47937.08,47937.08,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00503,2024-06-18,CORP-ZA,IT,CC004,6002-Travel,Journal entry 503 - Revenue recognition,6801.86,6801.86,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00504,2024-05-23,CORP-US,Sales,CC002,6002-Travel,Journal entry 504 - Monthly accrual,8870.93,30370.72,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00505,2024-11-19,CORP-UK,Sales,CC005,6003-Utilities,Journal entry 505 - Payroll posting,42494.4,42494.4,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00506,2024-10-05,CORP-ZA,Procurement,CC002,6002-Travel,Journal entry 506 - Asset write-off,27624.54,27624.54,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00507,2024-02-16,CORP-ZA,HR,,7001-Depreciation,Journal entry 507 - Monthly accrual,6780.67,25106.05,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-02
TXN-00508,2024-03-22,CORP-US,Sales,CC005,8001-Tax,Journal entry 508 - Expense claim,37884.58,7104.5,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-03
TXN-00509,2024-09-06,CORP-US,Finance,CC003,6002-Travel,Journal entry 509 - Expense claim,2116.95,2116.95,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00510,2024-07-03,CORP-ZA,IT,CC004,5001-Revenue,Journal entry 510 - Monthly accrual,10418.03,45395.53,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-07
TXN-00511,2024-09-23,CORP-NG,Procurement,CC003,7001-Depreciation,Journal entry 511 - Payroll posting,35216.44,35216.44,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00512,2024-07-06,CORP-UK,Sales,CC003,6003-Utilities,Journal entry 512 - Expense claim,32718.4,32718.4,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00513,2024-06-25,CORP-ZA,IT,CC005,5001-Revenue,Journal entry 513 - Payroll posting,40880.11,40880.11,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00514,2024-02-09,CORP-NG,Operations,CC002,6001-Salaries,Journal entry 514 - Expense claim,8363.73,8363.73,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00515,2024-06-18,CORP-UK,IT,CC006,6003-Utilities,Journal entry 515 - Asset write-off,33089.37,20789.22,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-06
TXN-00516,2024-05-04,CORP-UK,Operations,CC005,7001-Depreciation,Journal entry 516 - Expense claim,32398.24,20603.87,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00517,2024-03-16,CORP-UK,Operations,CC003,6001-Salaries,Journal entry 517 - Payroll posting,25680.88,44550.8,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00518,2024-05-25,CORP-UK,Operations,CC004,7001-Depreciation,Journal entry 518 - Asset write-off,43937.6,36425.92,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00519,2024-07-29,CORP-US,Sales,CC002,7001-Depreciation,Journal entry 519 - Payroll posting,11046.25,11046.25,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00520,2024-06-24,CORP-ZA,Sales,CC005,5001-Revenue,Journal entry 520 - Expense claim,36236.92,36236.92,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00521,2024-01-09,CORP-US,Sales,CC005,8001-Tax,Journal entry 521 - Asset write-off,6697.44,6697.44,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00522,2024-11-03,CORP-UK,Sales,CC005,5001-Revenue,Journal entry 522 - Monthly accrual,8953.37,45090.25,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-11
TXN-00523,2024-01-01,CORP-ZA,Sales,CC004,6002-Travel,Journal entry 523 - Monthly accrual,6603.41,30213.39,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-01
TXN-00524,2024-09-03,CORP-ZA,HR,CC005,8001-Tax,Journal entry 524 - Payroll posting,46927.24,46927.24,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00525,2024-09-01,CORP-US,Finance,CC003,7001-Depreciation,Journal entry 525 - Payroll posting,6780.77,6780.77,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00526,2024-12-29,CORP-UK,Sales,CC005,5001-Revenue,Journal entry 526 - Payroll posting,9532.15,9532.15,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00527,2024-12-18,CORP-NG,IT,CC003,5001-Revenue,Journal entry 527 - Expense claim,32761.85,32761.85,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00528,2024-10-01,CORP-ZA,Sales,CC003,7001-Depreciation,Journal entry 528 - Revenue recognition,29309.97,13139.01,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00529,2024-10-12,CORP-ZA,Operations,CC003,7001-Depreciation,Journal entry 529 - Payroll posting,20720.09,20720.09,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00530,2024-10-22,CORP-NG,Procurement,CC004,8001-Tax,Journal entry 530 - Expense claim,49426.56,49426.56,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00531,2024-03-23,CORP-UK,Operations,CC005,6003-Utilities,Journal entry 531 - Revenue recognition,11565.59,39177.15,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00532,2024-11-21,CORP-UK,Finance,CC002,6003-Utilities,Journal entry 532 - Payroll posting,19516.27,19516.27,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00533,2024-04-23,CORP-NG,Finance,CC005,5001-Revenue,Journal entry 533 - Asset write-off,3297.61,3297.61,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00534,2024-03-30,CORP-ZA,IT,,5001-Revenue,Journal entry 534 - Expense claim,35609.13,29913.88,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-03
TXN-00535,2024-11-02,CORP-US,Sales,CC002,8001-Tax,Journal entry 535 - Monthly accrual,1777.11,1777.11,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00536,2024-03-21,CORP-UK,HR,CC004,6002-Travel,Journal entry 536 - Asset write-off,32785.45,32785.45,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00537,2024-02-05,CORP-UK,Sales,CC003,8001-Tax,Journal entry 537 - Payroll posting,25935.36,36872.58,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-02
TXN-00538,2024-05-21,CORP-US,Sales,CC002,6003-Utilities,Journal entry 538 - Asset write-off,48168.05,48168.05,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00539,2024-09-16,CORP-UK,Sales,CC001,7001-Depreciation,Journal entry 539 - Revenue recognition,8834.24,8834.24,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00540,2024-05-11,CORP-NG,Procurement,CC004,6003-Utilities,Journal entry 540 - Payroll posting,40166.82,40166.82,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00541,2024-08-22,CORP-ZA,Sales,CC001,6003-Utilities,Journal entry 541 - Monthly accrual,37897.92,37897.92,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00542,2024-04-22,CORP-US,HR,CC004,6002-Travel,Journal entry 542 - Payroll posting,19195.39,19195.39,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00543,2024-02-17,CORP-ZA,Procurement,CC006,6002-Travel,Journal entry 543 - Monthly accrual,41625.63,12488.05,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00544,2024-04-21,CORP-NG,Operations,CC006,8001-Tax,Journal entry 544 - Expense claim,15762.25,15762.25,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00545,2024-05-15,CORP-US,Operations,CC002,6001-Salaries,Journal entry 545 - Payroll posting,10063.36,36797.91,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-05
TXN-00546,2024-03-02,CORP-UK,Procurement,CC006,6003-Utilities,Journal entry 546 - Payroll posting,38969.03,38969.03,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00547,2024-06-10,CORP-ZA,Sales,CC003,6003-Utilities,Journal entry 547 - Expense claim,42415.73,18622.71,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-06
TXN-00548,2024-10-22,CORP-US,Finance,CC005,6003-Utilities,Journal entry 548 - Asset write-off,11182.43,11182.43,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00549,2024-03-30,CORP-ZA,Finance,CC006,XXXX-UNKNOWN,Journal entry 549 - Payroll posting,19746.47,34348.3,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-03
TXN-00550,2024-01-07,CORP-US,IT,CC005,5001-Revenue,Journal entry 550 - Revenue recognition,34491.61,34491.61,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00551,2024-05-17,CORP-ZA,Sales,,6002-Travel,Journal entry 551 - Revenue recognition,9438.91,13216.17,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-05
TXN-00552,2024-08-02,CORP-NG,HR,CC004,6002-Travel,Journal entry 552 - Asset write-off,21254.75,21254.75,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00553,2024-02-21,CORP-NG,Operations,CC005,6003-Utilities,Journal entry 553 - Asset write-off,48965.7,34331.99,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-02
TXN-00554,2024-03-17,CORP-ZA,Finance,CC002,6003-Utilities,Journal entry 554 - Asset write-off,40021.87,40021.87,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00555,2024-09-06,CORP-NG,HR,CC005,7001-Depreciation,Journal entry 555 - Monthly accrual,25898.65,36055.96,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00556,2024-01-31,CORP-US,HR,CC004,8001-Tax,Journal entry 556 - Monthly accrual,34558.1,34558.1,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
